search_id,result_id,position,result_type,relevance_score
478,4224,5,product,0.76
478,4225,6,product,0.63
478,4226,7,category,0.72
478,4227,8,product,0.64
479,4228,1,product,0.57
479,4229,2,product,0.65
479,4230,3,category,0.84
479,4231,4,product,0.7
479,4232,5,category,0.84
479,4233,6,product,0.62
479,4234,7,category,0.53
480,4235,1,product,0.63
480,4236,2,product,0.87
480,4237,3,product,0.86
480,4238,4,product,0.53
480,4239,5,product,0.55
480,4240,6,product,0.84
481,4241,1,product,0.61
481,4242,2,product,0.83
481,4243,3,product,0.67
481,4244,4,product,0.75
481,4245,5,product,0.72
481,4246,6,product,0.73
481,4247,7,product,0.51
482,4248,1,product,0.47
482,4249,2,product,0.83
482,4250,3,product,0.93
482,4251,4,product,0.74
482,4252,5,product,0.87
482,4253,6,product,0.5
482,4254,7,product,0.61
482,4255,8,product,0.5
482,4256,9,product,0.79
482,4257,10,product,0.49
483,4258,1,category,0.6
483,4259,2,product,0.75
483,4260,3,product,0.94
483,4261,4,product,0.65
483,4262,5,product,0.5
483,4263,6,product,0.64
483,4264,7,category,0.83
483,4265,8,product,0.78
484,4266,1,product,0.51
484,4267,2,product,0.75
484,4268,3,category,0.93
484,4269,4,product,0.52
484,4270,5,category,0.43
484,4271,6,product,0.86
484,4272,7,category,0.68
484,4273,8,product,0.85
486,4274,1,product,0.69
486,4275,2,product,0.71
486,4276,3,product,0.75
486,4277,4,product,0.84
486,4278,5,product,0.64
486,4279,6,product,0.67
486,4280,7,product,0.8
487,4281,1,product,0.52
487,4282,2,product,0.66
487,4283,3,product,0.85
487,4284,4,product,0.55
487,4285,5,product,0.87
487,4286,6,product,0.43
488,4287,1,product,0.55
488,4288,2,product,0.69
488,4289,3,product,0.81
488,4290,4,product,0.46
488,4291,5,product,0.83
489,4292,1,product,0.65
489,4293,2,product,0.81
489,4294,3,category,0.89
489,4295,4,product,0.52
489,4296,5,product,0.43
489,4297,6,product,0.54
489,4298,7,category,0.69
489,4299,8,product,0.88
489,4300,9,product,0.59
489,4301,10,product,0.72
490,4302,1,product,0.69
490,4303,2,product,0.81
490,4304,3,product,0.75
490,4305,4,product,0.86
490,4306,5,category,0.44
490,4307,6,product,0.8
490,4308,7,product,0.55
490,4309,8,product,0.46
490,4310,9,product,0.78
491,4311,1,product,0.46
492,4312,1,product,0.55
492,4313,2,product,0.76
492,4314,3,product,0.72
492,4315,4,product,0.72
492,4316,5,product,0.72
492,4317,6,category,0.77
492,4318,7,product,0.84
492,4319,8,product,0.56
492,4320,9,product,0.53
493,4321,1,product,0.57
493,4322,2,product,0.87
493,4323,3,product,0.67
493,4324,4,product,0.59
493,4325,5,category,0.73
493,4326,6,product,0.85
493,4327,7,product,0.67
493,4328,8,product,0.65
493,4329,9,product,0.58
494,4330,1,product,0.62
494,4331,2,product,0.85
494,4332,3,product,0.89
494,4333,4,product,0.46
494,4334,5,product,0.55
495,4335,1,product,0.46
495,4336,2,product,0.84
495,4337,3,product,0.77
495,4338,4,category,0.44
495,4339,5,category,0.66
495,4340,6,product,0.61
495,4341,7,product,0.78
495,4342,8,product,0.64
496,4343,1,product,0.46
496,4344,2,product,0.91
496,4345,3,product,0.66
496,4346,4,product,0.43
496,4347,5,product,0.52
496,4348,6,category,0.73
496,4349,7,product,0.57
496,4350,8,product,0.69
496,4351,9,product,0.44
496,4352,10,product,0.65
497,4353,1,product,0.54
497,4354,2,product,0.75
497,4355,3,product,0.85
497,4356,4,product,0.87
497,4357,5,product,0.48
498,4358,1,product,0.46
498,4359,2,category,0.76
498,4360,3,product,0.67
498,4361,4,product,0.85
498,4362,5,product,0.64
498,4363,6,product,0.66
498,4364,7,product,0.75
498,4365,8,product,0.65
498,4366,9,product,0.63
499,4367,1,product,0.51
499,4368,2,product,0.94
499,4369,3,category,0.78
499,4370,4,product,0.6
499,4371,5,product,0.67
499,4372,6,product,0.57
499,4373,7,product,0.51
500,4374,1,product,0.63
500,4375,2,product,0.83
500,4376,3,product,0.75
500,4377,4,product,0.6
500,4378,5,product,0.47
500,4379,6,product,0.82
500,4380,7,product,0.49
500,4381,8,product,0.48
501,4382,1,product,0.46
501,4383,2,product,0.67
501,4384,3,product,0.81
501,4385,4,product,0.6
501,4386,5,product,0.73
501,4387,6,product,0.54
501,4388,7,product,0.8
501,4389,8,product,0.69
502,4390,1,product,0.68
502,4391,2,product,0.79
502,4392,3,product,0.71
502,4393,4,category,0.84
502,4394,5,category,0.44
502,4395,6,product,0.68
502,4396,7,product,0.71
502,4397,8,product,0.61
502,4398,9,category,0.68
502,4399,10,product,0.45
503,4400,1,product,0.54
503,4401,2,product,0.69
503,4402,3,category,0.87
503,4403,4,product,0.5
503,4404,5,product,0.68
503,4405,6,product,0.45
503,4406,7,product,0.46
503,4407,8,category,0.61
504,4408,1,product,0.7
504,4409,2,product,0.69
504,4410,3,product,0.9
504,4411,4,category,0.41
504,4412,5,product,0.86
505,4413,1,product,0.57
505,4414,2,category,0.79
505,4415,3,category,0.86
505,4416,4,category,0.46
505,4417,5,product,0.64
505,4418,6,product,0.47
505,4419,7,category,0.72
505,4420,8,product,0.79
505,4421,9,product,0.51
505,4422,10,product,0.48
506,4423,1,product,0.7
506,4424,2,product,0.75
506,4425,3,category,0.85
506,4426,4,product,0.42
506,4427,5,product,0.4
507,4428,1,product,0.65
507,4429,2,category,0.71
508,4430,1,product,0.52
508,4431,2,product,0.83
508,4432,3,product,0.8
508,4433,4,product,0.49
508,4434,5,product,0.51
508,4435,6,product,0.63
508,4436,7,product,0.59
508,4437,8,product,0.63
508,4438,9,category,0.45
508,4439,10,product,0.76
509,4440,1,product,0.64
509,4441,2,product,0.8
509,4442,3,product,0.8
509,4443,4,product,0.51
509,4444,5,category,0.64
509,4445,6,product,0.78
509,4446,7,product,0.77
509,4447,8,product,0.55
510,4448,1,product,0.53
510,4449,2,product,0.82
510,4450,3,product,0.71
510,4451,4,product,0.85
510,4452,5,product,0.56
511,4453,1,product,0.54
511,4454,2,product,0.88
511,4455,3,product,0.66
511,4456,4,category,0.66
511,4457,5,product,0.8
511,4458,6,product,0.74
511,4459,7,product,0.48
511,4460,8,product,0.6
511,4461,9,product,0.52
511,4462,10,product,0.81
512,4463,1,product,0.62
512,4464,2,product,0.66
512,4465,3,product,0.89
512,4466,4,product,0.59
512,4467,5,category,0.82
512,4468,6,product,0.44
513,4469,1,product,0.66
513,4470,2,product,0.83
513,4471,3,product,0.75
513,4472,4,product,0.41
513,4473,5,product,0.5
513,4474,6,product,0.71
513,4475,7,product,0.54
513,4476,8,product,0.86
513,4477,9,category,0.63
514,4478,1,product,0.64
514,4479,2,product,0.82
514,4480,3,product,0.88
514,4481,4,product,0.63
514,4482,5,product,0.55
514,4483,6,product,0.7
514,4484,7,product,0.67
514,4485,8,product,0.85
514,4486,9,product,0.44
515,4487,1,product,0.56
515,4488,2,product,0.86
515,4489,3,product,0.89
515,4490,4,product,0.55
515,4491,5,product,0.55
515,4492,6,category,0.65
515,4493,7,product,0.88
515,4494,8,product,0.45
515,4495,9,product,0.58
516,4496,1,product,0.68
516,4497,2,product,0.92
516,4498,3,product,0.84
516,4499,4,category,0.47
516,4500,5,product,0.6
516,4501,6,category,0.46
516,4502,7,category,0.75
516,4503,8,product,0.53
517,4504,1,category,0.7
517,4505,2,category,0.87
517,4506,3,product,0.69
517,4507,4,product,0.8
517,4508,5,product,0.6
517,4509,6,category,0.43
518,4510,1,product,0.57
518,4511,2,product,0.84
518,4512,3,product,0.67
518,4513,4,product,0.82
518,4514,5,product,0.41
518,4515,6,category,0.54
518,4516,7,product,0.6
518,4517,8,product,0.58
518,4518,9,product,0.85
519,4519,1,product,0.6
519,4520,2,product,0.81
519,4521,3,product,0.76
519,4522,4,product,0.81
519,4523,5,product,0.86
519,4524,6,category,0.7
519,4525,7,product,0.5
520,4526,1,category,0.49
520,4527,2,category,0.75
520,4528,3,product,0.67
520,4529,4,product,0.61
520,4530,5,product,0.56
520,4531,6,product,0.46
521,4532,1,category,0.68
521,4533,2,product,0.93
521,4534,3,product,0.86
521,4535,4,product,0.67
521,4536,5,product,0.78
521,4537,6,product,0.67
521,4538,7,product,0.57
521,4539,8,product,0.58
521,4540,9,product,0.72
522,4541,1,category,0.7
522,4542,2,product,0.71
522,4543,3,product,0.71
522,4544,4,category,0.56
522,4545,5,product,0.84
522,4546,6,product,0.41
523,4547,1,product,0.71
523,4548,2,category,0.91
523,4549,3,product,0.95
523,4550,4,product,0.64
523,4551,5,product,0.82
524,4552,1,product,0.69
524,4553,2,product,0.78
524,4554,3,product,0.67
524,4555,4,product,0.43
524,4556,5,category,0.66
524,4557,6,product,0.49
525,4558,1,product,0.64
525,4559,2,product,0.65
525,4560,3,product,0.77
525,4561,4,product,0.43
525,4562,5,product,0.77
525,4563,6,product,0.53
525,4564,7,product,0.42
525,4565,8,product,0.73
525,4566,9,product,0.7
526,4567,1,category,0.47
526,4568,2,product,0.7
526,4569,3,product,0.75
526,4570,4,product,0.41
526,4571,5,product,0.41
526,4572,6,category,0.62
526,4573,7,product,0.85
526,4574,8,category,0.73
527,4575,1,product,0.52
527,4576,2,product,0.94
527,4577,3,product,0.78
527,4578,4,product,0.57
527,4579,5,product,0.77
527,4580,6,product,0.8
528,4581,1,product,0.51
528,4582,2,product,0.75
528,4583,3,product,0.89
528,4584,4,product,0.74
528,4585,5,product,0.8
528,4586,6,product,0.44
528,4587,7,product,0.52
528,4588,8,product,0.42
528,4589,9,product,0.72
529,4590,1,category,0.63
529,4591,2,product,0.75
529,4592,3,category,0.76
529,4593,4,product,0.48
529,4594,5,category,0.56
529,4595,6,product,0.49
529,4596,7,product,0.48
529,4597,8,product,0.76
530,4598,1,product,0.52
530,4599,2,product,0.75
530,4600,3,category,0.74
530,4601,4,product,0.82
530,4602,5,product,0.83
530,4603,6,product,0.6
531,4604,1,product,0.49
531,4605,2,category,0.94
531,4606,3,product,0.74
531,4607,4,product,0.78
531,4608,5,product,0.48
531,4609,6,category,0.47
532,4610,1,product,0.57
532,4611,2,product,0.7
532,4612,3,product,0.88
532,4613,4,product,0.48
532,4614,5,product,0.66
532,4615,6,product,0.5
533,4616,1,product,0.66
533,4617,2,category,0.88
533,4618,3,product,0.9
533,4619,4,product,0.6
533,4620,5,product,0.43
533,4621,6,product,0.76
533,4622,7,product,0.51
534,4623,1,product,0.7
534,4624,2,product,0.69
534,4625,3,product,0.71
534,4626,4,product,0.56
534,4627,5,product,0.6
534,4628,6,product,0.59
534,4629,7,category,0.42
534,4630,8,product,0.6
535,4631,1,product,0.63
535,4632,2,product,0.89
535,4633,3,product,0.69
535,4634,4,product,0.73
535,4635,5,product,0.71
536,4636,1,product,0.59
536,4637,2,product,0.86
536,4638,3,product,0.94
536,4639,4,product,0.49
536,4640,5,category,0.76
536,4641,6,product,0.44
536,4642,7,product,0.86
536,4643,8,product,0.52
537,4644,1,product,0.57
537,4645,2,product,0.83
537,4646,3,product,0.78
537,4647,4,product,0.77
537,4648,5,product,0.53
537,4649,6,product,0.6
537,4650,7,product,0.54
537,4651,8,product,0.45
538,4652,1,product,0.62
538,4653,2,category,0.73
538,4654,3,product,0.86
538,4655,4,product,0.8
538,4656,5,product,0.75
538,4657,6,product,0.62
539,4658,1,category,0.47
539,4659,2,product,0.87
539,4660,3,category,0.66
539,4661,4,product,0.52
539,4662,5,product,0.82
539,4663,6,product,0.61
539,4664,7,product,0.49
539,4665,8,product,0.55
539,4666,9,product,0.81
539,4667,10,product,0.78
540,4668,1,product,0.46
540,4669,2,product,0.7
540,4670,3,product,0.65
540,4671,4,product,0.78
540,4672,5,product,0.53
540,4673,6,product,0.78
540,4674,7,product,0.45
540,4675,8,product,0.74
540,4676,9,product,0.69
540,4677,10,product,0.69
541,4678,1,product,0.54
541,4679,2,product,0.79
541,4680,3,product,0.71
541,4681,4,product,0.72
541,4682,5,category,0.42
541,4683,6,product,0.86
541,4684,7,product,0.67
542,4685,1,product,0.57
542,4686,2,product,0.7
542,4687,3,product,0.84
542,4688,4,product,0.6
542,4689,5,product,0.76
542,4690,6,category,0.76
542,4691,7,product,0.58
543,4692,1,category,0.53
543,4693,2,category,0.88
543,4694,3,product,0.94
543,4695,4,product,0.57
543,4696,5,product,0.83
543,4697,6,product,0.77
543,4698,7,product,0.72
543,4699,8,product,0.7
543,4700,9,product,0.64
544,4701,1,category,0.57
544,4702,2,product,0.7
545,4703,1,product,0.56
545,4704,2,product,0.71
545,4705,3,product,0.72
545,4706,4,product,0.64
545,4707,5,product,0.67
545,4708,6,product,0.41
545,4709,7,product,0.48
545,4710,8,category,0.73
545,4711,9,product,0.41
545,4712,10,product,0.78
546,4713,1,product,0.7
546,4714,2,category,0.74
546,4715,3,product,0.71
546,4716,4,product,0.52
546,4717,5,product,0.88
546,4718,6,product,0.87
546,4719,7,product,0.45
546,4720,8,category,0.56
546,4721,9,product,0.48
546,4722,10,product,0.86
547,4723,1,product,0.47
547,4724,2,product,0.73
547,4725,3,product,0.69
547,4726,4,product,0.71
547,4727,5,product,0.41
547,4728,6,product,0.75
547,4729,7,product,0.59
547,4730,8,product,0.77
548,4731,1,product,0.65
548,4732,2,product,0.89
548,4733,3,product,0.76
548,4734,4,product,0.47
548,4735,5,product,0.63
548,4736,6,product,0.56
548,4737,7,product,0.62
549,4738,1,product,0.52
550,4739,1,product,0.51
550,4740,2,product,0.76
550,4741,3,product,0.93
550,4742,4,product,0.7
550,4743,5,product,0.61
551,4744,1,product,0.46
551,4745,2,product,0.74
551,4746,3,product,0.73
551,4747,4,category,0.76
551,4748,5,product,0.59
551,4749,6,product,0.48
552,4750,1,product,0.68
552,4751,2,product,0.7
552,4752,3,category,0.7
552,4753,4,category,0.41
552,4754,5,product,0.56
552,4755,6,product,0.51
552,4756,7,product,0.77
552,4757,8,product,0.71
553,4758,1,product,0.63
553,4759,2,product,0.68
553,4760,3,product,0.67
553,4761,4,product,0.66
553,4762,5,category,0.82
553,4763,6,product,0.43
553,4764,7,product,0.52
554,4765,1,category,0.5
554,4766,2,product,0.73
554,4767,3,product,0.87
554,4768,4,category,0.84
554,4769,5,product,0.46
554,4770,6,product,0.5
554,4771,7,product,0.77
554,4772,8,category,0.45
555,4773,1,product,0.57
555,4774,2,product,0.68
555,4775,3,product,0.83
555,4776,4,product,0.4
555,4777,5,product,0.83
556,4778,1,product,0.61
556,4779,2,product,0.7
557,4780,1,product,0.52
557,4781,2,product,0.74
557,4782,3,category,0.94
557,4783,4,product,0.63
557,4784,5,product,0.87
557,4785,6,product,0.48
557,4786,7,product,0.61
558,4787,1,product,0.53
558,4788,2,product,0.79
558,4789,3,product,0.93
558,4790,4,product,0.72
558,4791,5,product,0.49
558,4792,6,product,0.48
558,4793,7,product,0.72
558,4794,8,product,0.65
558,4795,9,product,0.69
559,4796,1,product,0.54
559,4797,2,product,0.87
559,4798,3,product,0.78
559,4799,4,product,0.6
559,4800,5,category,0.59
559,4801,6,product,0.57
559,4802,7,product,0.87
560,4803,1,product,0.52
560,4804,2,product,0.66
560,4805,3,product,0.76
560,4806,4,product,0.75
560,4807,5,product,0.7
560,4808,6,product,0.53
560,4809,7,product,0.48
560,4810,8,product,0.85
560,4811,9,category,0.86
560,4812,10,product,0.77
561,4813,1,product,0.48
561,4814,2,product,0.87
561,4815,3,product,0.88
561,4816,4,product,0.47
561,4817,5,product,0.54
561,4818,6,product,0.44
561,4819,7,product,0.67
562,4820,1,product,0.66
562,4821,2,product,0.89
562,4822,3,category,0.74
562,4823,4,product,0.83
562,4824,5,product,0.82
562,4825,6,product,0.62
563,4826,1,product,0.56
563,4827,2,product,0.8
563,4828,3,category,0.81
563,4829,4,product,0.65
563,4830,5,product,0.61
563,4831,6,product,0.64
563,4832,7,product,0.78
563,4833,8,product,0.68
563,4834,9,product,0.75
563,4835,10,product,0.87
564,4836,1,product,0.65
564,4837,2,product,0.78
564,4838,3,category,0.79
565,4839,1,category,0.65
565,4840,2,product,0.92
565,4841,3,product,0.74
565,4842,4,product,0.59
565,4843,5,product,0.55
565,4844,6,product,0.81
565,4845,7,product,0.77
565,4846,8,product,0.71
565,4847,9,category,0.79
565,4848,10,product,0.83
566,4849,1,product,0.61
566,4850,2,product,0.88
566,4851,3,product,0.94
566,4852,4,product,0.55
566,4853,5,product,0.5
566,4854,6,product,0.6
566,4855,7,product,0.85
566,4856,8,product,0.57
566,4857,9,product,0.83
567,4858,1,product,0.61
567,4859,2,product,0.94
567,4860,3,product,0.82
567,4861,4,product,0.48
567,4862,5,product,0.85
567,4863,6,category,0.57
567,4864,7,product,0.6
567,4865,8,product,0.44
568,4866,1,category,0.55
568,4867,2,product,0.9
568,4868,3,product,0.9
568,4869,4,product,0.88
568,4870,5,product,0.71
569,4871,1,product,0.5
569,4872,2,product,0.81
569,4873,3,product,0.79
569,4874,4,product,0.69
569,4875,5,product,0.76
569,4876,6,product,0.7
570,4877,1,product,0.66
570,4878,2,product,0.71
570,4879,3,product,0.76
570,4880,4,product,0.7
570,4881,5,product,0.41
571,4882,1,product,0.5
571,4883,2,product,0.75
571,4884,3,product,0.78
571,4885,4,product,0.86
571,4886,5,category,0.6
571,4887,6,category,0.61
571,4888,7,product,0.79
571,4889,8,category,0.63
571,4890,9,product,0.52
572,4891,1,product,0.6
572,4892,2,product,0.8
573,4893,1,category,0.56
573,4894,2,product,0.68
573,4895,3,product,0.71
573,4896,4,category,0.56
573,4897,5,product,0.72
573,4898,6,category,0.68
573,4899,7,product,0.76
573,4900,8,product,0.6
573,4901,9,category,0.68
573,4902,10,category,0.42
574,4903,1,product,0.49
574,4904,2,product,0.82
574,4905,3,product,0.75
574,4906,4,product,0.79
574,4907,5,product,0.62
574,4908,6,product,0.7
575,4909,1,product,0.52
575,4910,2,product,0.8
575,4911,3,product,0.85
575,4912,4,product,0.56
575,4913,5,product,0.43
575,4914,6,category,0.71
576,4915,1,category,0.53
577,4916,1,category,0.67
577,4917,2,product,0.8
577,4918,3,product,0.85
577,4919,4,product,0.5
577,4920,5,product,0.65
577,4921,6,product,0.67
577,4922,7,product,0.42
577,4923,8,product,0.66
578,4924,1,product,0.7
578,4925,2,product,0.91
578,4926,3,category,0.94
578,4927,4,category,0.54
578,4928,5,category,0.87
578,4929,6,product,0.62
578,4930,7,product,0.85
578,4931,8,product,0.52
578,4932,9,category,0.55
579,4933,1,product,0.66
579,4934,2,product,0.94
579,4935,3,product,0.89
579,4936,4,product,0.59
579,4937,5,product,0.8
579,4938,6,product,0.86
580,4939,1,product,0.59
580,4940,2,product,0.88
580,4941,3,product,0.72
580,4942,4,product,0.79
580,4943,5,product,0.69
581,4944,1,product,0.64
581,4945,2,product,0.88
581,4946,3,category,0.68
581,4947,4,product,0.69
581,4948,5,category,0.57
581,4949,6,product,0.72
581,4950,7,product,0.86
581,4951,8,category,0.71
581,4952,9,product,0.53
581,4953,10,product,0.53
582,4954,1,product,0.52
582,4955,2,product,0.83
582,4956,3,product,0.68
582,4957,4,product,0.74
582,4958,5,product,0.8
582,4959,6,category,0.65
582,4960,7,product,0.58
582,4961,8,product,0.68
583,4962,1,product,0.54
583,4963,2,product,0.91
583,4964,3,category,0.81
583,4965,4,product,0.79
583,4966,5,product,0.77
584,4967,1,category,0.48
584,4968,2,product,0.89
584,4969,3,product,0.9
584,4970,4,product,0.79
584,4971,5,product,0.87
584,4972,6,product,0.61
584,4973,7,category,0.62
585,4974,1,product,0.63
585,4975,2,product,0.88
585,4976,3,product,0.7
585,4977,4,product,0.44
585,4978,5,product,0.66
585,4979,6,product,0.86
585,4980,7,category,0.55
585,4981,8,product,0.44
585,4982,9,product,0.7
586,4983,1,category,0.65
586,4984,2,product,0.75
586,4985,3,category,0.82
586,4986,4,product,0.74
586,4987,5,product,0.76
586,4988,6,product,0.59
586,4989,7,product,0.5
587,4990,1,product,0.55
587,4991,2,product,0.77
587,4992,3,category,0.87
587,4993,4,product,0.78
587,4994,5,product,0.87
587,4995,6,product,0.51
587,4996,7,product,0.52
587,4997,8,product,0.88
587,4998,9,product,0.51
588,4999,1,product,0.49
588,5000,2,category,0.94
588,5001,3,product,0.79
588,5002,4,category,0.67
588,5003,5,product,0.49
588,5004,6,product,0.65
589,5005,1,category,0.55
589,5006,2,product,0.72
589,5007,3,product,0.67
589,5008,4,product,0.55
589,5009,5,product,0.74
589,5010,6,product,0.68
589,5011,7,category,0.84
590,5012,1,category,0.64
590,5013,2,product,0.9
590,5014,3,product,0.73
590,5015,4,product,0.62
590,5016,5,product,0.68
590,5017,6,product,0.88
590,5018,7,product,0.62
590,5019,8,product,0.83
590,5020,9,product,0.74
590,5021,10,category,0.57
591,5022,1,product,0.57
591,5023,2,product,0.69
591,5024,3,product,0.85
591,5025,4,product,0.73
591,5026,5,product,0.51
591,5027,6,product,0.64
591,5028,7,category,0.77
591,5029,8,category,0.68
592,5030,1,category,0.5
592,5031,2,category,0.88
592,5032,3,product,0.9
592,5033,4,product,0.85
592,5034,5,product,0.56
592,5035,6,product,0.59
592,5036,7,product,0.73
592,5037,8,product,0.58
592,5038,9,product,0.81
592,5039,10,product,0.55
593,5040,1,product,0.72
593,5041,2,product,0.75
593,5042,3,product,0.81
593,5043,4,category,0.69
593,5044,5,product,0.43
593,5045,6,category,0.48
593,5046,7,product,0.65
594,5047,1,product,0.62
594,5048,2,product,0.72
594,5049,3,category,0.91
594,5050,4,product,0.69
594,5051,5,product,0.83
594,5052,6,product,0.82
594,5053,7,product,0.47
594,5054,8,product,0.41
594,5055,9,category,0.66
594,5056,10,product,0.85
595,5057,1,product,0.61
595,5058,2,product,0.68
595,5059,3,product,0.7
595,5060,4,product,0.56
595,5061,5,product,0.72
595,5062,6,category,0.78
596,5063,1,product,0.46
596,5064,2,product,0.94
596,5065,3,product,0.9
596,5066,4,product,0.76
596,5067,5,product,0.81
596,5068,6,category,0.71
596,5069,7,product,0.67
596,5070,8,product,0.65
597,5071,1,product,0.57
597,5072,2,product,0.67
597,5073,3,product,0.68
597,5074,4,product,0.69
597,5075,5,product,0.88
597,5076,6,product,0.77
597,5077,7,product,0.65
597,5078,8,product,0.85
597,5079,9,category,0.68
597,5080,10,product,0.66
598,5081,1,product,0.46
598,5082,2,product,0.91
598,5083,3,product,0.81
598,5084,4,product,0.58
598,5085,5,product,0.84
598,5086,6,category,0.86
598,5087,7,product,0.74
598,5088,8,product,0.5
598,5089,9,product,0.71
599,5090,1,product,0.46
599,5091,2,product,0.72
599,5092,3,product,0.91
599,5093,4,category,0.67
599,5094,5,product,0.7
599,5095,6,product,0.82
599,5096,7,product,0.53
599,5097,8,product,0.6
600,5098,1,product,0.45
600,5099,2,product,0.66
600,5100,3,product,0.69
600,5101,4,product,0.43
600,5102,5,product,0.48
600,5103,6,product,0.43
600,5104,7,product,0.48
600,5105,8,product,0.86
600,5106,9,product,0.73
